"commit","id","name","node_id","serialVersionUID","tarball_url","zipball_url"
"Commit [sha=e68beab09f9992a788fa6e0eef2f70ffec2d1b28, url=https://api.github.com/repos/WordPress/WordPress/commits/e68beab09f9992a788fa6e0eef2f70ffec2d1b28]","60de470a1778ce403de104da","3.7.10","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy43LjEw","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.7.10","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.7.10"
"Commit [sha=b49311da69751a53fe660ef94b738d8c487ada2a, url=https://api.github.com/repos/WordPress/WordPress/commits/b49311da69751a53fe660ef94b738d8c487ada2a]","60de4824d827e516288d5272","4.3.4","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4zLjQ=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.3.4","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.3.4"
"Commit [sha=845e6c5e8196e67b51604726b0e4fcbf4ee2136f, url=https://api.github.com/repos/WordPress/WordPress/commits/845e6c5e8196e67b51604726b0e4fcbf4ee2136f]","60de456df41b58030f40b9c1","2.8.6","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMi44LjY=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/2.8.6","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/2.8.6"
"Commit [sha=f77f38a3ceb78b04e14aed0637abeadb6dcd0390, url=https://api.github.com/repos/WordPress/WordPress/commits/f77f38a3ceb78b04e14aed0637abeadb6dcd0390]","60de4824d827e516288d5273","4.0.20","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4wLjIw","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.0.20","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.0.20"
"Commit [sha=400bd2c1e504ad2b90c40f834be6a409b5d1d28e, url=https://api.github.com/repos/WordPress/WordPress/commits/400bd2c1e504ad2b90c40f834be6a409b5d1d28e]","60de470b1778ce403de105c8","5.0.9","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNS4wLjk=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/5.0.9","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/5.0.9"
"Commit [sha=14e8e38b4d8342658d81b49af4107c01054d233a, url=https://api.github.com/repos/WordPress/WordPress/commits/14e8e38b4d8342658d81b49af4107c01054d233a]","60de44d7d7d62a2031d11c0b","3.8.36","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy44LjM2","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.8.36","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.8.36"
"Commit [sha=3e67b20c3b93afb23c77bf463b6cad9b9b73a6bb, url=https://api.github.com/repos/WordPress/WordPress/commits/3e67b20c3b93afb23c77bf463b6cad9b9b73a6bb]","60de456af41b58030f40b985","3.7.16","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy43LjE2","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.7.16","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.7.16"
"Commit [sha=04afa0dd30f9c5fc62d13dd7854e7c96a5135d5b, url=https://api.github.com/repos/WordPress/WordPress/commits/04afa0dd30f9c5fc62d13dd7854e7c96a5135d5b]","60de46821778ce403de1042a","4.1.14","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4xLjE0","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.1.14","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.1.14"
"Commit [sha=5f0bf1caedc7a0f6f355ec848a3727b410943430, url=https://api.github.com/repos/WordPress/WordPress/commits/5f0bf1caedc7a0f6f355ec848a3727b410943430]","60de4824d827e516288d5274","3.7.33","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy43LjMz","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.7.33","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.7.33"
"Commit [sha=7a3f1d66e5cf0674595f4adbbec6fa54a2e374af, url=https://api.github.com/repos/WordPress/WordPress/commits/7a3f1d66e5cf0674595f4adbbec6fa54a2e374af]","60de4571f41b58030f40baae","4.7.10","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC43LjEw","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.7.10","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.7.10"
"Commit [sha=8736c988a039de4361c30956b77e2d17955dddb9, url=https://api.github.com/repos/WordPress/WordPress/commits/8736c988a039de4361c30956b77e2d17955dddb9]","60de4573f41b58030f40bb21","3.1.4","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy4xLjQ=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.1.4","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.1.4"
"Commit [sha=540fc8fc3eb51ec8d86cf71844cff9d55bd3238d, url=https://api.github.com/repos/WordPress/WordPress/commits/540fc8fc3eb51ec8d86cf71844cff9d55bd3238d]","60de44d7d7d62a2031d11b63","3.5.1","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy41LjE=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.5.1","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.5.1"
"Commit [sha=d1945890effda5dae7aaf175771a4ccf25b8f48a, url=https://api.github.com/repos/WordPress/WordPress/commits/d1945890effda5dae7aaf175771a4ccf25b8f48a]","60de4824d827e516288d5275","3.9.30","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy45LjMw","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.9.30","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.9.30"
"Commit [sha=db1e6dd7db47478ae07028cc989db1ce8c1c417c, url=https://api.github.com/repos/WordPress/WordPress/commits/db1e6dd7db47478ae07028cc989db1ce8c1c417c]","60de470c1778ce403de10610","3.8.7","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy44Ljc=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.8.7","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.8.7"
"Commit [sha=b176bc1b1dc55fcc727d9fb91414f6f1dfb6e76a, url=https://api.github.com/repos/WordPress/WordPress/commits/b176bc1b1dc55fcc727d9fb91414f6f1dfb6e76a]","60de4824d827e516288d5276","3.7.24","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy43LjI0","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.7.24","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.7.24"
"Commit [sha=76e86a586b0e8ba69ed5e733a296473e21b0f14c, url=https://api.github.com/repos/WordPress/WordPress/commits/76e86a586b0e8ba69ed5e733a296473e21b0f14c]","60de46821778ce403de103f5","4.6.6","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC42LjY=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.6.6","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.6.6"
"Commit [sha=1aa173010736085a921beb10fd420d6d863419a5, url=https://api.github.com/repos/WordPress/WordPress/commits/1aa173010736085a921beb10fd420d6d863419a5]","60de4572f41b58030f40bae9","4.6.8","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC42Ljg=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.6.8","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.6.8"
"Commit [sha=71253ce0e0fb57c8019640f24e9ec7ee078f4d5b, url=https://api.github.com/repos/WordPress/WordPress/commits/71253ce0e0fb57c8019640f24e9ec7ee078f4d5b]","60de46821778ce403de103a0","3.1.3","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy4xLjM=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.1.3","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.1.3"
"Commit [sha=83d9538492fd10f3619ffa3b53bb39ce1f9cb2ba, url=https://api.github.com/repos/WordPress/WordPress/commits/83d9538492fd10f3619ffa3b53bb39ce1f9cb2ba]","60de46821778ce403de10443","4.7.11","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC43LjEx","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.7.11","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.7.11"
"Commit [sha=b176bc1b1dc55fcc727d9fb91414f6f1dfb6e76a, url=https://api.github.com/repos/WordPress/WordPress/commits/b176bc1b1dc55fcc727d9fb91414f6f1dfb6e76a]","60de470c1778ce403de10625","3.7.24","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy43LjI0","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.7.24","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.7.24"
"Commit [sha=8b378e3674fe019f3ac9eb8a9ec8619677f4025d, url=https://api.github.com/repos/WordPress/WordPress/commits/8b378e3674fe019f3ac9eb8a9ec8619677f4025d]","60de46811778ce403de1032f","4.5.12","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC41LjEy","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.5.12","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.5.12"
"Commit [sha=4081f36fd1d1348bd60441242baab107430c600d, url=https://api.github.com/repos/WordPress/WordPress/commits/4081f36fd1d1348bd60441242baab107430c600d]","60de456ff41b58030f40ba3a","3.9.17","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy45LjE3","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.9.17","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.9.17"
"Commit [sha=50dc0ca5bb332c895f0f39fe4e6ee1e4a43e06dc, url=https://api.github.com/repos/WordPress/WordPress/commits/50dc0ca5bb332c895f0f39fe4e6ee1e4a43e06dc]","60de44d7d7d62a2031d11ac8","5.3","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNS4z","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/5.3","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/5.3"
"Commit [sha=a48d30f7751755c01549e809c15dacab28486986, url=https://api.github.com/repos/WordPress/WordPress/commits/a48d30f7751755c01549e809c15dacab28486986]","60de44d7d7d62a2031d11bd2","4.3.2","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4zLjI=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.3.2","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.3.2"
"Commit [sha=1d7b4f231a83495dfea7ab3551f79cebc942ac62, url=https://api.github.com/repos/WordPress/WordPress/commits/1d7b4f231a83495dfea7ab3551f79cebc942ac62]","60de4824d827e516288d5277","4.0.10","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4wLjEw","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.0.10","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.0.10"
"Commit [sha=0998a6d7aa3c10c6cd194583f621548a8d1332ba, url=https://api.github.com/repos/WordPress/WordPress/commits/0998a6d7aa3c10c6cd194583f621548a8d1332ba]","60de4572f41b58030f40baea","4.1.6","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4xLjY=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.1.6","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.1.6"
"Commit [sha=258c3a56004736dd51fc2a1c045c1b79a4d03bc3, url=https://api.github.com/repos/WordPress/WordPress/commits/258c3a56004736dd51fc2a1c045c1b79a4d03bc3]","60de46821778ce403de10403","4.5.11","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC41LjEx","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.5.11","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.5.11"
"Commit [sha=131440c1a5f0e1e2273f7c2fff2533b94c77c30d, url=https://api.github.com/repos/WordPress/WordPress/commits/131440c1a5f0e1e2273f7c2fff2533b94c77c30d]","60de470c1778ce403de1065d","5.2.1","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNS4yLjE=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/5.2.1","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/5.2.1"
"Commit [sha=842221094a5011886291b21fd7c705835d69e0bc, url=https://api.github.com/repos/WordPress/WordPress/commits/842221094a5011886291b21fd7c705835d69e0bc]","60de4824d827e516288d5278","4.0","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4w","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.0","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.0"
"Commit [sha=dc55912114ad1cbbff6f6fac1797deedf317f03d, url=https://api.github.com/repos/WordPress/WordPress/commits/dc55912114ad1cbbff6f6fac1797deedf317f03d]","60de4824d827e516288d5279","4.8.15","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC44LjE1","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.8.15","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.8.15"
"Commit [sha=03ce64e6ce618918631594149d4ab419f7889515, url=https://api.github.com/repos/WordPress/WordPress/commits/03ce64e6ce618918631594149d4ab419f7889515]","60de4824d827e516288d527a","4.1.27","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4xLjI3","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.1.27","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.1.27"
"Commit [sha=4b573de83f89d4b9d5130ba8c20e813eb68cd7cb, url=https://api.github.com/repos/WordPress/WordPress/commits/4b573de83f89d4b9d5130ba8c20e813eb68cd7cb]","60de4824d827e516288d527b","4.2.9","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4yLjk=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.2.9","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.2.9"
"Commit [sha=5cba8f255885ea8c3a4ad89da2aec400cdb747ff, url=https://api.github.com/repos/WordPress/WordPress/commits/5cba8f255885ea8c3a4ad89da2aec400cdb747ff]","60de456ff41b58030f40ba42","3.7.4","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy43LjQ=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.7.4","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.7.4"
"Commit [sha=79fb97127e41b7849bae378d904138ca8a4f92bd, url=https://api.github.com/repos/WordPress/WordPress/commits/79fb97127e41b7849bae378d904138ca8a4f92bd]","60de4824d827e516288d527c","4.3.9","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4zLjk=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.3.9","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.3.9"
"Commit [sha=641b0fea4e35a51ffbcc7ceab5780f0fd2e372fe, url=https://api.github.com/repos/WordPress/WordPress/commits/641b0fea4e35a51ffbcc7ceab5780f0fd2e372fe]","60de4570f41b58030f40ba71","4.1.30","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4xLjMw","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.1.30","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.1.30"
"Commit [sha=14247ee4302378d292863865c643abe99bbfe3c7, url=https://api.github.com/repos/WordPress/WordPress/commits/14247ee4302378d292863865c643abe99bbfe3c7]","60de44d7d7d62a2031d11a78","4.7","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC43","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.7","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.7"
"Commit [sha=a2c1d37633029164732584948f55c236e228bae8, url=https://api.github.com/repos/WordPress/WordPress/commits/a2c1d37633029164732584948f55c236e228bae8]","60de44d7d7d62a2031d11b54","4.1.3","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4xLjM=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.1.3","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.1.3"
"Commit [sha=5482875dd2d22a3e36d3a33a70e668525f6b64f7, url=https://api.github.com/repos/WordPress/WordPress/commits/5482875dd2d22a3e36d3a33a70e668525f6b64f7]","60de44d7d7d62a2031d11bb0","4.6.17","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC42LjE3","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.6.17","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.6.17"
"Commit [sha=f834e179019627f6faa9d807fbe038c28aee253f, url=https://api.github.com/repos/WordPress/WordPress/commits/f834e179019627f6faa9d807fbe038c28aee253f]","60de470a1778ce403de104af","5.4.1","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNS40LjE=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/5.4.1","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/5.4.1"
"Commit [sha=9af9a06f296134d864555c65f8a8622d29bb259e, url=https://api.github.com/repos/WordPress/WordPress/commits/9af9a06f296134d864555c65f8a8622d29bb259e]","60de470c1778ce403de10645","3.7.17","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy43LjE3","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.7.17","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.7.17"
"Commit [sha=4999dba109661ea929dc09c6de6c217a18851d99, url=https://api.github.com/repos/WordPress/WordPress/commits/4999dba109661ea929dc09c6de6c217a18851d99]","60de46821778ce403de10397","3.9.24","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy45LjI0","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.9.24","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.9.24"
"Commit [sha=b57f3aa5f00a127f209eff74b78787dd3fd5ed4d, url=https://api.github.com/repos/WordPress/WordPress/commits/b57f3aa5f00a127f209eff74b78787dd3fd5ed4d]","60de46821778ce403de10436","4.3","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4z","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.3","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.3"
"Commit [sha=c0966351cc3b1468174ae286bbf7ff99f1ec744e, url=https://api.github.com/repos/WordPress/WordPress/commits/c0966351cc3b1468174ae286bbf7ff99f1ec744e]","60de470b1778ce403de10540","4.1.22","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4xLjIy","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.1.22","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.1.22"
"Commit [sha=5c4643b71f15b76e576e1b5edeb2d1bb5dea6f12, url=https://api.github.com/repos/WordPress/WordPress/commits/5c4643b71f15b76e576e1b5edeb2d1bb5dea6f12]","60de470b1778ce403de105c0","3.2.1","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy4yLjE=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.2.1","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.2.1"
"Commit [sha=1e3dcd8b0d1b07bc7e4ddfe063838dc21772e451, url=https://api.github.com/repos/WordPress/WordPress/commits/1e3dcd8b0d1b07bc7e4ddfe063838dc21772e451]","60de4824d827e516288d527d","4.5.3","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC41LjM=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.5.3","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.5.3"
"Commit [sha=ee63575b2bafe5a323410ed0dab253e6d9c39a5f, url=https://api.github.com/repos/WordPress/WordPress/commits/ee63575b2bafe5a323410ed0dab253e6d9c39a5f]","60de4573f41b58030f40bb32","4.7.19","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC43LjE5","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.7.19","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.7.19"
"Commit [sha=7cfbf6f1a28a6f42feb24ba4e611cc0f9fa931b3, url=https://api.github.com/repos/WordPress/WordPress/commits/7cfbf6f1a28a6f42feb24ba4e611cc0f9fa931b3]","60de4573f41b58030f40bb37","4.6.9","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC42Ljk=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.6.9","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.6.9"
"Commit [sha=9a7ca67a8747610288f71cdd57a4dbde1e5ad2fd, url=https://api.github.com/repos/WordPress/WordPress/commits/9a7ca67a8747610288f71cdd57a4dbde1e5ad2fd]","60de470c1778ce403de10633","2.0.2","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMi4wLjI=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/2.0.2","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/2.0.2"
"Commit [sha=343a88f99e12a03df8124b12eba16e854f89e5c3, url=https://api.github.com/repos/WordPress/WordPress/commits/343a88f99e12a03df8124b12eba16e854f89e5c3]","60de4824d827e516288d527e","4.5.17","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC41LjE3","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.5.17","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.5.17"
"Commit [sha=9542f9a0e5e200ed8b12bfaced82933d2d47c434, url=https://api.github.com/repos/WordPress/WordPress/commits/9542f9a0e5e200ed8b12bfaced82933d2d47c434]","60de44d7d7d62a2031d11a6c","4.4.6","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC40LjY=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.4.6","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.4.6"
"Commit [sha=194d534babe8e164fc32cd83d985a7167bd0f390, url=https://api.github.com/repos/WordPress/WordPress/commits/194d534babe8e164fc32cd83d985a7167bd0f390]","60de470a1778ce403de104a6","4.9.6","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC45LjY=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.9.6","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.9.6"
"Commit [sha=a4e59e3f9a7244743ecd451f586a90a5acf38d77, url=https://api.github.com/repos/WordPress/WordPress/commits/a4e59e3f9a7244743ecd451f586a90a5acf38d77]","60de44d7d7d62a2031d11ae8","4.0.26","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4wLjI2","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.0.26","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.0.26"
"Commit [sha=18267e68232aa342ad5ac6a15da076831f0cf547, url=https://api.github.com/repos/WordPress/WordPress/commits/18267e68232aa342ad5ac6a15da076831f0cf547]","60de456df41b58030f40b9ba","5.1.1","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNS4xLjE=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/5.1.1","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/5.1.1"
"Commit [sha=7412f73f0f412c60fe29ad466dba1fccd32656f9, url=https://api.github.com/repos/WordPress/WordPress/commits/7412f73f0f412c60fe29ad466dba1fccd32656f9]","60de46821778ce403de1038e","4.8.12","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC44LjEy","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.8.12","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.8.12"
"Commit [sha=cf4cd313b44ec23b26f86af53bb1bb00da3fec9a, url=https://api.github.com/repos/WordPress/WordPress/commits/cf4cd313b44ec23b26f86af53bb1bb00da3fec9a]","60de456cf41b58030f40b990","3.9.25","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy45LjI1","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.9.25","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.9.25"
"Commit [sha=a8e1a81a4a6e3bbd3f365d2097613760a6c65376, url=https://api.github.com/repos/WordPress/WordPress/commits/a8e1a81a4a6e3bbd3f365d2097613760a6c65376]","60de44d7d7d62a2031d11a31","3.8.33","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy44LjMz","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.8.33","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.8.33"
"Commit [sha=921ff2746dbed2a5234b5f80f766b39800c01367, url=https://api.github.com/repos/WordPress/WordPress/commits/921ff2746dbed2a5234b5f80f766b39800c01367]","60de470c1778ce403de1060d","4.1.1","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4xLjE=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.1.1","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.1.1"
"Commit [sha=06cbb2f915f5fee27179e70aa37f30c4ba73e41b, url=https://api.github.com/repos/WordPress/WordPress/commits/06cbb2f915f5fee27179e70aa37f30c4ba73e41b]","60de44d7d7d62a2031d11a9b","4.0.18","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4wLjE4","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.0.18","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.0.18"
"Commit [sha=87bf150016e042bc3e21f2f1cb9de44042b8cdb1, url=https://api.github.com/repos/WordPress/WordPress/commits/87bf150016e042bc3e21f2f1cb9de44042b8cdb1]","60de44d7d7d62a2031d11b26","4.2","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4y","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.2","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.2"
"Commit [sha=7a3f1d66e5cf0674595f4adbbec6fa54a2e374af, url=https://api.github.com/repos/WordPress/WordPress/commits/7a3f1d66e5cf0674595f4adbbec6fa54a2e374af]","60de4824d827e516288d527f","4.7.10","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC43LjEw","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.7.10","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.7.10"
"Commit [sha=86fcbe822bb03214056ffcc3796c940f34268bfc, url=https://api.github.com/repos/WordPress/WordPress/commits/86fcbe822bb03214056ffcc3796c940f34268bfc]","60de4824d827e516288d5280","4.1.2","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4xLjI=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.1.2","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.1.2"
